path=/Users/pabloherrero/sabat/xps_spectra/FBI_Cu/G2_Cu/2022_06_30_G2SL/20220630_Cu_G2SL_subl_90min.xy
delimiters=([44, 1015, 1126, 1257, 1417, 1562, 1748, 1863, 1983, 2067, 3502, 3622], [941, 81, 101, 130, 115, 156, 85, 90, 54, 1405, 90, 7018], ['survey', 'C_1s(2)', 'Si_2p', 'Na_1s', 'F_1s', 'Ba_3d5/2', 'O_1s', 'N_1s', 'Si_2s', 'survey_(2)', 'C_1s', 'survey_hd'])
name=Cu_G2SL_subl_90min
label=20220630_Cu_G2SL_subl_90min
date=20.22.0630
other_meta=Cu_G2SL_subl_90min
area=
fit={}
color=
dfx=
range,survey,survey,C_1s(2),C_1s(2),Si_2p,Si_2p,Na_1s,Na_1s,F_1s,F_1s,Ba_3d5/2,Ba_3d5/2,O_1s,O_1s,N_1s,N_1s,Si_2s,Si_2s,survey_(2),survey_(2),C_1s,C_1s,survey_hd,survey_hd,C_1s_bg,C_1s_bg,O_1s_bg,O_1s_bg,N_1s_bg,N_1s_bg,Si_2p_bg,Si_2p_bg,Si_2s_bg,Si_2s_bg
properties,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts
2839,,,,,,,,,,,,,,,,,,,,,,,832.2,22.057321,,,,,,,,,,
2840,,,,,,,,,,,,,,,,,,,,,,,832.0,22.385751,,,,,,,,,,
2841,,,,,,,,,,,,,,,,,,,,,,,831.8,22.33763,,,,,,,,,,
2842,,,,,,,,,,,,,,,,,,,,,,,831.6,22.274426,,,,,,,,,,
2843,,,,,,,,,,,,,,,,,,,,,,,831.4,19.241662,,,,,,,,,,
2844,,,,,,,,,,,,,,,,,,,,,,,831.2,22.773181,,,,,,,,,,
2845,,,,,,,,,,,,,,,,,,,,,,,831.0,21.870263,,,,,,,,,,
2846,,,,,,,,,,,,,,,,,,,,,,,830.8,21.532381,,,,,,,,,,
2847,,,,,,,,,,,,,,,,,,,,,,,830.6,22.313755,,,,,,,,,,
2848,,,,,,,,,,,,,,,,,,,,,,,830.4,24.409461,,,,,,,,,,
2849,,,,,,,,,,,,,,,,,,,,,,,830.2,23.327039,,,,,,,,,,
2850,,,,,,,,,,,,,,,,,,,,,,,830.0,20.961085,,,,,,,,,,
2851,,,,,,,,,,,,,,,,,,,,,,,829.8,21.345697,,,,,,,,,,
2852,,,,,,,,,,,,,,,,,,,,,,,829.6,22.262245,,,,,,,,,,
2853,,,,,,,,,,,,,,,,,,,,,,,829.4,21.814127,,,,,,,,,,
2854,,,,,,,,,,,,,,,,,,,,,,,829.2,22.057325,,,,,,,,,,
2855,,,,,,,,,,,,,,,,,,,,,,,829.0,21.317372,,,,,,,,,,
2856,,,,,,,,,,,,,,,,,,,,,,,828.8,21.621748,,,,,,,,,,
2857,,,,,,,,,,,,,,,,,,,,,,,828.6,22.526439,,,,,,,,,,
2858,,,,,,,,,,,,,,,,,,,,,,,828.4,21.232043,,,,,,,,,,
2859,,,,,,,,,,,,,,,,,,,,,,,828.2,22.160616,,,,,,,,,,
2860,,,,,,,,,,,,,,,,,,,,,,,828.0,23.103459,,,,,,,,,,
2861,,,,,,,,,,,,,,,,,,,,,,,827.8,23.28226,,,,,,,,,,
2862,,,,,,,,,,,,,,,,,,,,,,,827.6,23.11048,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,,,,,827.4,21.765782,,,,,,,,,,
2864,,,,,,,,,,,,,,,,,,,,,,,827.2,20.587488,,,,,,,,,,
2865,,,,,,,,,,,,,,,,,,,,,,,827.0,21.755935,,,,,,,,,,
2866,,,,,,,,,,,,,,,,,,,,,,,826.8,19.900795,,,,,,,,,,
2867,,,,,,,,,,,,,,,,,,,,,,,826.6,22.130588,,,,,,,,,,
2868,,,,,,,,,,,,,,,,,,,,,,,826.4,20.831464,,,,,,,,,,
2869,,,,,,,,,,,,,,,,,,,,,,,826.2,22.001368,,,,,,,,,,
2870,,,,,,,,,,,,,,,,,,,,,,,826.0,22.025674,,,,,,,,,,
2871,,,,,,,,,,,,,,,,,,,,,,,825.8,22.067869,,,,,,,,,,
2872,,,,,,,,,,,,,,,,,,,,,,,825.6,21.412743,,,,,,,,,,
2873,,,,,,,,,,,,,,,,,,,,,,,825.4,22.41329,,,,,,,,,,
2874,,,,,,,,,,,,,,,,,,,,,,,825.2,20.563543,,,,,,,,,,
2875,,,,,,,,,,,,,,,,,,,,,,,825.0,22.064258,,,,,,,,,,
2876,,,,,,,,,,,,,,,,,,,,,,,824.8,20.501892,,,,,,,,,,
2877,,,,,,,,,,,,,,,,,,,,,,,824.6,21.858718,,,,,,,,,,
2878,,,,,,,,,,,,,,,,,,,,,,,824.4,24.545946,,,,,,,,,,
2879,,,,,,,,,,,,,,,,,,,,,,,824.2,21.139186,,,,,,,,,,
2880,,,,,,,,,,,,,,,,,,,,,,,824.0,21.622044,,,,,,,,,,
2881,,,,,,,,,,,,,,,,,,,,,,,823.8,21.709318,,,,,,,,,,
2882,,,,,,,,,,,,,,,,,,,,,,,823.6,23.178147,,,,,,,,,,
2883,,,,,,,,,,,,,,,,,,,,,,,823.4,23.595411,,,,,,,,,,
2884,,,,,,,,,,,,,,,,,,,,,,,823.2,21.875409,,,,,,,,,,
2885,,,,,,,,,,,,,,,,,,,,,,,823.0,25.548859,,,,,,,,,,
2886,,,,,,,,,,,,,,,,,,,,,,,822.8,23.884213,,,,,,,,,,
2887,,,,,,,,,,,,,,,,,,,,,,,822.6,21.0664,,,,,,,,,,
2888,,,,,,,,,,,,,,,,,,,,,,,822.4,23.415604,,,,,,,,,,
2889,,,,,,,,,,,,,,,,,,,,,,,822.2,21.723218,,,,,,,,,,
2890,,,,,,,,,,,,,,,,,,,,,,,822.0,20.507368,,,,,,,,,,
2891,,,,,,,,,,,,,,,,,,,,,,,821.8,21.375434,,,,,,,,,,
2892,,,,,,,,,,,,,,,,,,,,,,,821.6,22.99829,,,,,,,,,,
2893,,,,,,,,,,,,,,,,,,,,,,,821.4,22.477409,,,,,,,,,,
2894,,,,,,,,,,,,,,,,,,,,,,,821.2,23.070522,,,,,,,,,,
2895,,,,,,,,,,,,,,,,,,,,,,,821.0,21.725405,,,,,,,,,,
2896,,,,,,,,,,,,,,,,,,,,,,,820.8,20.504313,,,,,,,,,,
2897,,,,,,,,,,,,,,,,,,,,,,,820.6,21.774788,,,,,,,,,,
2898,,,,,,,,,,,,,,,,,,,,,,,820.4,23.818647,,,,,,,,,,
2899,,,,,,,,,,,,,,,,,,,,,,,820.2,23.517814,,,,,,,,,,
2900,,,,,,,,,,,,,,,,,,,,,,,820.0,20.84498,,,,,,,,,,
2901,,,,,,,,,,,,,,,,,,,,,,,819.8,20.806986,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,819.6,23.42766,,,,,,,,,,
2903,,,,,,,,,,,,,,,,,,,,,,,819.4,24.806004,,,,,,,,,,
2904,,,,,,,,,,,,,,,,,,,,,,,819.2,23.636128,,,,,,,,,,
2905,,,,,,,,,,,,,,,,,,,,,,,819.0,23.399257,,,,,,,,,,
2906,,,,,,,,,,,,,,,,,,,,,,,818.8,22.037925,,,,,,,,,,
2907,,,,,,,,,,,,,,,,,,,,,,,818.6,23.952145,,,,,,,,,,
2908,,,,,,,,,,,,,,,,,,,,,,,818.4,22.349,,,,,,,,,,
2909,,,,,,,,,,,,,,,,,,,,,,,818.2,22.845469,,,,,,,,,,
2910,,,,,,,,,,,,,,,,,,,,,,,818.0,24.289344,,,,,,,,,,
2911,,,,,,,,,,,,,,,,,,,,,,,817.8,22.351192,,,,,,,,,,
2912,,,,,,,,,,,,,,,,,,,,,,,817.6,21.869529,,,,,,,,,,
2913,,,,,,,,,,,,,,,,,,,,,,,817.4,23.894982,,,,,,,,,,
2914,,,,,,,,,,,,,,,,,,,,,,,817.2,22.278377,,,,,,,,,,
2915,,,,,,,,,,,,,,,,,,,,,,,817.0,21.577942,,,,,,,,,,
2916,,,,,,,,,,,,,,,,,,,,,,,816.8,21.743797,,,,,,,,,,
2917,,,,,,,,,,,,,,,,,,,,,,,816.6,24.38938,,,,,,,,,,
2918,,,,,,,,,,,,,,,,,,,,,,,816.4,22.988302,,,,,,,,,,
2919,,,,,,,,,,,,,,,,,,,,,,,816.2,23.124581,,,,,,,,,,
2920,,,,,,,,,,,,,,,,,,,,,,,816.0,24.557765,,,,,,,,,,
2921,,,,,,,,,,,,,,,,,,,,,,,815.8,26.600639,,,,,,,,,,
2922,,,,,,,,,,,,,,,,,,,,,,,815.6,25.396445,,,,,,,,,,
2923,,,,,,,,,,,,,,,,,,,,,,,815.4,24.542282,,,,,,,,,,
2924,,,,,,,,,,,,,,,,,,,,,,,815.2,25.119609,,,,,,,,,,
2925,,,,,,,,,,,,,,,,,,,,,,,815.0,25.385607,,,,,,,,,,
2926,,,,,,,,,,,,,,,,,,,,,,,814.8,25.474483,,,,,,,,,,
2927,,,,,,,,,,,,,,,,,,,,,,,814.6,24.05196,,,,,,,,,,
2928,,,,,,,,,,,,,,,,,,,,,,,814.4,22.93629,,,,,,,,,,
2929,,,,,,,,,,,,,,,,,,,,,,,814.2,21.276056,,,,,,,,,,
2930,,,,,,,,,,,,,,,,,,,,,,,814.0,22.076614,,,,,,,,,,
2931,,,,,,,,,,,,,,,,,,,,,,,813.8,23.414484,,,,,,,,,,
2932,,,,,,,,,,,,,,,,,,,,,,,813.6,21.425639,,,,,,,,,,
2933,,,,,,,,,,,,,,,,,,,,,,,813.4,23.620973,,,,,,,,,,
2934,,,,,,,,,,,,,,,,,,,,,,,813.2,23.096762,,,,,,,,,,
2935,,,,,,,,,,,,,,,,,,,,,,,813.0,22.827338,,,,,,,,,,
2936,,,,,,,,,,,,,,,,,,,,,,,812.8,23.132953,,,,,,,,,,
2937,,,,,,,,,,,,,,,,,,,,,,,812.6,23.877762,,,,,,,,,,
2938,,,,,,,,,,,,,,,,,,,,,,,812.4,26.527837,,,,,,,,,,
2939,,,,,,,,,,,,,,,,,,,,,,,812.2,22.740743,,,,,,,,,,
2940,,,,,,,,,,,,,,,,,,,,,,,812.0,21.332679,,,,,,,,,,
2941,,,,,,,,,,,,,,,,,,,,,,,811.8,22.579858,,,,,,,,,,
2942,,,,,,,,,,,,,,,,,,,,,,,811.6,21.519223,,,,,,,,,,
2943,,,,,,,,,,,,,,,,,,,,,,,811.4,24.347413,,,,,,,,,,
2944,,,,,,,,,,,,,,,,,,,,,,,811.2,25.839034,,,,,,,,,,
2945,,,,,,,,,,,,,,,,,,,,,,,811.0,23.799098,,,,,,,,,,
2946,,,,,,,,,,,,,,,,,,,,,,,810.8,23.774901,,,,,,,,,,
2947,,,,,,,,,,,,,,,,,,,,,,,810.6,24.884836,,,,,,,,,,
2948,,,,,,,,,,,,,,,,,,,,,,,810.4,24.676219,,,,,,,,,,
2949,,,,,,,,,,,,,,,,,,,,,,,810.2,23.081343,,,,,,,,,,
2950,,,,,,,,,,,,,,,,,,,,,,,810.0,23.574213,,,,,,,,,,
2951,,,,,,,,,,,,,,,,,,,,,,,809.8,23.422494,,,,,,,,,,
2952,,,,,,,,,,,,,,,,,,,,,,,809.6,28.084878,,,,,,,,,,
2953,,,,,,,,,,,,,,,,,,,,,,,809.4,23.260537,,,,,,,,,,
2954,,,,,,,,,,,,,,,,,,,,,,,809.2,22.257189,,,,,,,,,,
2955,,,,,,,,,,,,,,,,,,,,,,,809.0,24.60273,,,,,,,,,,
2956,,,,,,,,,,,,,,,,,,,,,,,808.8,23.03733,,,,,,,,,,
2957,,,,,,,,,,,,,,,,,,,,,,,808.6,24.443929,,,,,,,,,,
2958,,,,,,,,,,,,,,,,,,,,,,,808.4,22.541783,,,,,,,,,,
2959,,,,,,,,,,,,,,,,,,,,,,,808.2,22.850151,,,,,,,,,,
2960,,,,,,,,,,,,,,,,,,,,,,,808.0,24.04569,,,,,,,,,,
2961,,,,,,,,,,,,,,,,,,,,,,,807.8,22.587671,,,,,,,,,,
2962,,,,,,,,,,,,,,,,,,,,,,,807.6,24.74985,,,,,,,,,,
2963,,,,,,,,,,,,,,,,,,,,,,,807.4,22.873066,,,,,,,,,,
2964,,,,,,,,,,,,,,,,,,,,,,,807.2,22.264553,,,,,,,,,,
2965,,,,,,,,,,,,,,,,,,,,,,,807.0,26.43896,,,,,,,,,,
2966,,,,,,,,,,,,,,,,,,,,,,,806.8,24.185246,,,,,,,,,,
2967,,,,,,,,,,,,,,,,,,,,,,,806.6,24.499039,,,,,,,,,,
2968,,,,,,,,,,,,,,,,,,,,,,,806.4,22.787474,,,,,,,,,,
2969,,,,,,,,,,,,,,,,,,,,,,,806.2,24.179381,,,,,,,,,,
2970,,,,,,,,,,,,,,,,,,,,,,,806.0,24.47474,,,,,,,,,,
2971,,,,,,,,,,,,,,,,,,,,,,,805.8,25.78243,,,,,,,,,,
2972,,,,,,,,,,,,,,,,,,,,,,,805.6,23.717554,,,,,,,,,,
2973,,,,,,,,,,,,,,,,,,,,,,,805.4,22.30643,,,,,,,,,,
2974,,,,,,,,,,,,,,,,,,,,,,,805.2,23.663647,,,,,,,,,,
2975,,,,,,,,,,,,,,,,,,,,,,,805.0,25.485382,,,,,,,,,,
2976,,,,,,,,,,,,,,,,,,,,,,,804.8,22.979887,,,,,,,,,,
2977,,,,,,,,,,,,,,,,,,,,,,,804.6,24.383309,,,,,,,,,,
2978,,,,,,,,,,,,,,,,,,,,,,,804.4,22.522663,,,,,,,,,,
2979,,,,,,,,,,,,,,,,,,,,,,,804.2,23.18695,,,,,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,804.0,25.27439,,,,,,,,,,
2981,,,,,,,,,,,,,,,,,,,,,,,803.8,23.455982,,,,,,,,,,
2982,,,,,,,,,,,,,,,,,,,,,,,803.6,25.939208,,,,,,,,,,
2983,,,,,,,,,,,,,,,,,,,,,,,803.4,24.866328,,,,,,,,,,
2984,,,,,,,,,,,,,,,,,,,,,,,803.2,24.740989,,,,,,,,,,
2985,,,,,,,,,,,,,,,,,,,,,,,803.0,25.500389,,,,,,,,,,
2986,,,,,,,,,,,,,,,,,,,,,,,802.8,24.262681,,,,,,,,,,
2987,,,,,,,,,,,,,,,,,,,,,,,802.6,25.72885,,,,,,,,,,
2988,,,,,,,,,,,,,,,,,,,,,,,802.4,24.494849,,,,,,,,,,
2989,,,,,,,,,,,,,,,,,,,,,,,802.2,24.161276,,,,,,,,,,
2990,,,,,,,,,,,,,,,,,,,,,,,802.0,24.067732,,,,,,,,,,
2991,,,,,,,,,,,,,,,,,,,,,,,801.8,23.903468,,,,,,,,,,
2992,,,,,,,,,,,,,,,,,,,,,,,801.6,25.712339,,,,,,,,,,
2993,,,,,,,,,,,,,,,,,,,,,,,801.4,24.818108,,,,,,,,,,
2994,,,,,,,,,,,,,,,,,,,,,,,801.2,25.67061,,,,,,,,,,
2995,,,,,,,,,,,,,,,,,,,,,,,801.0,25.291893,,,,,,,,,,
2996,,,,,,,,,,,,,,,,,,,,,,,800.8,23.61915,,,,,,,,,,
2997,,,,,,,,,,,,,,,,,,,,,,,800.6,23.797718,,,,,,,,,,
2998,,,,,,,,,,,,,,,,,,,,,,,800.4,24.479299,,,,,,,,,,
2999,,,,,,,,,,,,,,,,,,,,,,,800.2,23.766288,,,,,,,,,,
3000,,,,,,,,,,,,,,,,,,,,,,,800.0,24.36121,,,,,,,,,,
3001,,,,,,,,,,,,,,,,,,,,,,,799.8,25.011403,,,,,,,,,,
3002,,,,,,,,,,,,,,,,,,,,,,,799.6,26.141796,,,,,,,,,,
3003,,,,,,,,,,,,,,,,,,,,,,,799.4,24.039017,,,,,,,,,,
3004,,,,,,,,,,,,,,,,,,,,,,,799.2,23.065229,,,,,,,,,,
3005,,,,,,,,,,,,,,,,,,,,,,,799.0,23.592719,,,,,,,,,,
3006,,,,,,,,,,,,,,,,,,,,,,,798.8,22.99311,,,,,,,,,,
3007,,,,,,,,,,,,,,,,,,,,,,,798.6,24.28089,,,,,,,,,,
3008,,,,,,,,,,,,,,,,,,,,,,,798.4,24.363032,,,,,,,,,,
3009,,,,,,,,,,,,,,,,,,,,,,,798.2,24.942915,,,,,,,,,,
3010,,,,,,,,,,,,,,,,,,,,,,,798.0,23.96937,,,,,,,,,,
3011,,,,,,,,,,,,,,,,,,,,,,,797.8,24.829764,,,,,,,,,,
3012,,,,,,,,,,,,,,,,,,,,,,,797.6,25.512877,,,,,,,,,,
3013,,,,,,,,,,,,,,,,,,,,,,,797.4,23.66079,,,,,,,,,,
3014,,,,,,,,,,,,,,,,,,,,,,,797.2,25.680456,,,,,,,,,,
3015,,,,,,,,,,,,,,,,,,,,,,,797.0,28.695405,,,,,,,,,,
3016,,,,,,,,,,,,,,,,,,,,,,,796.8,25.528684,,,,,,,,,,
3017,,,,,,,,,,,,,,,,,,,,,,,796.6,24.201273,,,,,,,,,,
3018,,,,,,,,,,,,,,,,,,,,,,,796.4,25.312283,,,,,,,,,,
3019,,,,,,,,,,,,,,,,,,,,,,,796.2,24.866075,,,,,,,,,,
3020,,,,,,,,,,,,,,,,,,,,,,,796.0,24.97206,,,,,,,,,,
3021,,,,,,,,,,,,,,,,,,,,,,,795.8,23.592462,,,,,,,,,,
3022,,,,,,,,,,,,,,,,,,,,,,,795.6,26.988934,,,,,,,,,,
3023,,,,,,,,,,,,,,,,,,,,,,,795.4,25.819843,,,,,,,,,,
3024,,,,,,,,,,,,,,,,,,,,,,,795.2,26.134913,,,,,,,,,,
3025,,,,,,,,,,,,,,,,,,,,,,,795.0,25.806777,,,,,,,,,,
3026,,,,,,,,,,,,,,,,,,,,,,,794.8,24.892281,,,,,,,,,,
3027,,,,,,,,,,,,,,,,,,,,,,,794.6,22.976027,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,,,,,794.4,24.953223,,,,,,,,,,
3029,,,,,,,,,,,,,,,,,,,,,,,794.2,25.01272,,,,,,,,,,
3030,,,,,,,,,,,,,,,,,,,,,,,794.0,23.702552,,,,,,,,,,
3031,,,,,,,,,,,,,,,,,,,,,,,793.8,25.029415,,,,,,,,,,
3032,,,,,,,,,,,,,,,,,,,,,,,793.6,23.358594,,,,,,,,,,
3033,,,,,,,,,,,,,,,,,,,,,,,793.4,23.735473,,,,,,,,,,
3034,,,,,,,,,,,,,,,,,,,,,,,793.2,25.220143,,,,,,,,,,
3035,,,,,,,,,,,,,,,,,,,,,,,793.0,27.881786,,,,,,,,,,
3036,,,,,,,,,,,,,,,,,,,,,,,792.8,25.443672,,,,,,,,,,
3037,,,,,,,,,,,,,,,,,,,,,,,792.6,24.01305,,,,,,,,,,
3038,,,,,,,,,,,,,,,,,,,,,,,792.4,27.605343,,,,,,,,,,
3039,,,,,,,,,,,,,,,,,,,,,,,792.2,23.873247,,,,,,,,,,
3040,,,,,,,,,,,,,,,,,,,,,,,792.0,26.030479,,,,,,,,,,
3041,,,,,,,,,,,,,,,,,,,,,,,791.8,26.379689,,,,,,,,,,
3042,,,,,,,,,,,,,,,,,,,,,,,791.6,25.77934,,,,,,,,,,
3043,,,,,,,,,,,,,,,,,,,,,,,791.4,24.944163,,,,,,,,,,
3044,,,,,,,,,,,,,,,,,,,,,,,791.2,25.145593,,,,,,,,,,
3045,,,,,,,,,,,,,,,,,,,,,,,791.0,27.605245,,,,,,,,,,
3046,,,,,,,,,,,,,,,,,,,,,,,790.8,29.802208,,,,,,,,,,
3047,,,,,,,,,,,,,,,,,,,,,,,790.6,25.639164,,,,,,,,,,
3048,,,,,,,,,,,,,,,,,,,,,,,790.4,24.35148,,,,,,,,,,
3049,,,,,,,,,,,,,,,,,,,,,,,790.2,24.960683,,,,,,,,,,
3050,,,,,,,,,,,,,,,,,,,,,,,790.0,25.537149,,,,,,,,,,
3051,,,,,,,,,,,,,,,,,,,,,,,789.8,25.03377,,,,,,,,,,
3052,,,,,,,,,,,,,,,,,,,,,,,789.6,26.343589,,,,,,,,,,
3053,,,,,,,,,,,,,,,,,,,,,,,789.4,28.748826,,,,,,,,,,
3054,,,,,,,,,,,,,,,,,,,,,,,789.2,24.529439,,,,,,,,,,
3055,,,,,,,,,,,,,,,,,,,,,,,789.0,23.857209,,,,,,,,,,
3056,,,,,,,,,,,,,,,,,,,,,,,788.8,25.973759,,,,,,,,,,
3057,,,,,,,,,,,,,,,,,,,,,,,788.6,27.266817,,,,,,,,,,
3058,,,,,,,,,,,,,,,,,,,,,,,788.4,27.452359,,,,,,,,,,
3059,,,,,,,,,,,,,,,,,,,,,,,788.2,25.967057,,,,,,,,,,
3060,,,,,,,,,,,,,,,,,,,,,,,788.0,24.351605,,,,,,,,,,
3061,,,,,,,,,,,,,,,,,,,,,,,787.8,24.777137,,,,,,,,,,
3062,,,,,,,,,,,,,,,,,,,,,,,787.6,26.706257,,,,,,,,,,
3063,,,,,,,,,,,,,,,,,,,,,,,787.4,25.310043,,,,,,,,,,
3064,,,,,,,,,,,,,,,,,,,,,,,787.2,24.741805,,,,,,,,,,
3065,,,,,,,,,,,,,,,,,,,,,,,787.0,23.97767,,,,,,,,,,
3066,,,,,,,,,,,,,,,,,,,,,,,786.8,24.034925,,,,,,,,,,
3067,,,,,,,,,,,,,,,,,,,,,,,786.6,23.941435,,,,,,,,,,
3068,,,,,,,,,,,,,,,,,,,,,,,786.4,27.427324,,,,,,,,,,
3069,,,,,,,,,,,,,,,,,,,,,,,786.2,26.006239,,,,,,,,,,
3070,,,,,,,,,,,,,,,,,,,,,,,786.0,27.516074,,,,,,,,,,
3071,,,,,,,,,,,,,,,,,,,,,,,785.8,27.50512,,,,,,,,,,
3072,,,,,,,,,,,,,,,,,,,,,,,785.6,26.132153,,,,,,,,,,
3073,,,,,,,,,,,,,,,,,,,,,,,785.4,26.334038,,,,,,,,,,
3074,,,,,,,,,,,,,,,,,,,,,,,785.2,23.867412,,,,,,,,,,
3075,,,,,,,,,,,,,,,,,,,,,,,785.0,25.46569,,,,,,,,,,
3076,,,,,,,,,,,,,,,,,,,,,,,784.8,25.803238,,,,,,,,,,
3077,,,,,,,,,,,,,,,,,,,,,,,784.6,25.088052,,,,,,,,,,
3078,,,,,,,,,,,,,,,,,,,,,,,784.4,25.966663,,,,,,,,,,
3079,,,,,,,,,,,,,,,,,,,,,,,784.2,24.163219,,,,,,,,,,
3080,,,,,,,,,,,,,,,,,,,,,,,784.0,27.189725,,,,,,,,,,
3081,,,,,,,,,,,,,,,,,,,,,,,783.8,26.3524,,,,,,,,,,
3082,,,,,,,,,,,,,,,,,,,,,,,783.6,26.433892,,,,,,,,,,
3083,,,,,,,,,,,,,,,,,,,,,,,783.4,28.689115,,,,,,,,,,
3084,,,,,,,,,,,,,,,,,,,,,,,783.2,28.901407,,,,,,,,,,
3085,,,,,,,,,,,,,,,,,,,,,,,783.0,26.656452,,,,,,,,,,
3086,,,,,,,,,,,,,,,,,,,,,,,782.8,25.262944,,,,,,,,,,
3087,,,,,,,,,,,,,,,,,,,,,,,782.6,25.874177,,,,,,,,,,
3088,,,,,,,,,,,,,,,,,,,,,,,782.4,26.82859,,,,,,,,,,
3089,,,,,,,,,,,,,,,,,,,,,,,782.2,27.859924,,,,,,,,,,
3090,,,,,,,,,,,,,,,,,,,,,,,782.0,25.511159,,,,,,,,,,
3091,,,,,,,,,,,,,,,,,,,,,,,781.8,25.829552,,,,,,,,,,
3092,,,,,,,,,,,,,,,,,,,,,,,781.6,26.042087,,,,,,,,,,
3093,,,,,,,,,,,,,,,,,,,,,,,781.4,26.092333,,,,,,,,,,
3094,,,,,,,,,,,,,,,,,,,,,,,781.2,24.424996,,,,,,,,,,
3095,,,,,,,,,,,,,,,,,,,,,,,781.0,23.999607,,,,,,,,,,
3096,,,,,,,,,,,,,,,,,,,,,,,780.8,26.811751,,,,,,,,,,
3097,,,,,,,,,,,,,,,,,,,,,,,780.6,27.374681,,,,,,,,,,
3098,,,,,,,,,,,,,,,,,,,,,,,780.4,24.787733,,,,,,,,,,
3099,,,,,,,,,,,,,,,,,,,,,,,780.2,28.852139,,,,,,,,,,
3100,,,,,,,,,,,,,,,,,,,,,,,780.0,28.251116,,,,,,,,,,
3101,,,,,,,,,,,,,,,,,,,,,,,779.8,31.098328,,,,,,,,,,
3102,,,,,,,,,,,,,,,,,,,,,,,779.6,27.071582,,,,,,,,,,
3103,,,,,,,,,,,,,,,,,,,,,,,779.4,24.68921,,,,,,,,,,
3104,,,,,,,,,,,,,,,,,,,,,,,779.2,24.464323,,,,,,,,,,
3105,,,,,,,,,,,,,,,,,,,,,,,779.0,26.245514,,,,,,,,,,
3106,,,,,,,,,,,,,,,,,,,,,,,778.8,27.444057,,,,,,,,,,
3107,,,,,,,,,,,,,,,,,,,,,,,778.6,28.760003,,,,,,,,,,
3108,,,,,,,,,,,,,,,,,,,,,,,778.4,25.980577,,,,,,,,,,
3109,,,,,,,,,,,,,,,,,,,,,,,778.2,28.112991,,,,,,,,,,
3110,,,,,,,,,,,,,,,,,,,,,,,778.0,27.914916,,,,,,,,,,
3111,,,,,,,,,,,,,,,,,,,,,,,777.8,27.507678,,,,,,,,,,
3112,,,,,,,,,,,,,,,,,,,,,,,777.6,27.302774,,,,,,,,,,
3113,,,,,,,,,,,,,,,,,,,,,,,777.4,25.290125,,,,,,,,,,
3114,,,,,,,,,,,,,,,,,,,,,,,777.2,25.998908,,,,,,,,,,
3115,,,,,,,,,,,,,,,,,,,,,,,777.0,28.592814,,,,,,,,,,
3116,,,,,,,,,,,,,,,,,,,,,,,776.8,28.82812,,,,,,,,,,
3117,,,,,,,,,,,,,,,,,,,,,,,776.6,26.720952,,,,,,,,,,
3118,,,,,,,,,,,,,,,,,,,,,,,776.4,26.996078,,,,,,,,,,
3119,,,,,,,,,,,,,,,,,,,,,,,776.2,28.334118,,,,,,,,,,
3120,,,,,,,,,,,,,,,,,,,,,,,776.0,25.707018,,,,,,,,,,
3121,,,,,,,,,,,,,,,,,,,,,,,775.8,24.975847,,,,,,,,,,
3122,,,,,,,,,,,,,,,,,,,,,,,775.6,26.318569,,,,,,,,,,
3123,,,,,,,,,,,,,,,,,,,,,,,775.4,30.158269,,,,,,,,,,
3124,,,,,,,,,,,,,,,,,,,,,,,775.2,28.033654,,,,,,,,,,
3125,,,,,,,,,,,,,,,,,,,,,,,775.0,26.494649,,,,,,,,,,
3126,,,,,,,,,,,,,,,,,,,,,,,774.8,26.566587,,,,,,,,,,
3127,,,,,,,,,,,,,,,,,,,,,,,774.6,26.399592,,,,,,,,,,
3128,,,,,,,,,,,,,,,,,,,,,,,774.4,29.679962,,,,,,,,,,
3129,,,,,,,,,,,,,,,,,,,,,,,774.2,27.700602,,,,,,,,,,
3130,,,,,,,,,,,,,,,,,,,,,,,774.0,24.983744,,,,,,,,,,
3131,,,,,,,,,,,,,,,,,,,,,,,773.8,28.198861,,,,,,,,,,
3132,,,,,,,,,,,,,,,,,,,,,,,773.6,29.323376,,,,,,,,,,
3133,,,,,,,,,,,,,,,,,,,,,,,773.4,29.571175,,,,,,,,,,
3134,,,,,,,,,,,,,,,,,,,,,,,773.2,29.720316,,,,,,,,,,
3135,,,,,,,,,,,,,,,,,,,,,,,773.0,29.56509,,,,,,,,,,
3136,,,,,,,,,,,,,,,,,,,,,,,772.8,27.41886,,,,,,,,,,
3137,,,,,,,,,,,,,,,,,,,,,,,772.6,27.54813,,,,,,,,,,
3138,,,,,,,,,,,,,,,,,,,,,,,772.4,29.876143,,,,,,,,,,
3139,,,,,,,,,,,,,,,,,,,,,,,772.2,28.275345,,,,,,,,,,
3140,,,,,,,,,,,,,,,,,,,,,,,772.0,29.051987,,,,,,,,,,
